request_id,provider,model,prompt_id,prompt_text,replicate,status,story_text,input_tokens,output_tokens,thoughts_tokens,finish_reason,elapsed_sec,created_utc,error
anthropic|P05_strange_variant|r0002,anthropic,claude-sonnet-4-6,P05_strange_variant,tell me a strange story please,2,ok,"# The Man Who Collected Tuesdays

Gerald Fitch woke up one morning to find an extra Tuesday in his coat pocket.

It was folded neatly, like a handkerchief, slightly warm to the touch. When he unfolded it, he could smell coffee and distant rain — the specific feeling of a Tuesday in October.

He didn't know what to do with it, so he put it in a jar.

---

Over the following months, more Tuesdays appeared. In his sock drawer. Behind the bathroom mirror. Once, inside a hard boiled egg.

He started collecting them. Labeling the jars with small paper tags.

*Tuesday,",13,150,,max_tokens,8.05,2026-05-21T04:02:21+00:00,
gemini|P05_strange_variant|r0002,gemini,gemini-3.5-flash,P05_strange_variant,tell me a strange story please,2,error,,,,,,0.57,2026-05-21T04:02:30+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 29.187627648s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.5-flash', 'location': 'global'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '29s'}]}}"
openai|P06_funny_variant|r0002,openai,gpt-5.5,P06_funny_variant,tell me a funny story please,2,ok,"Sure — here’s a funny little story:

A man walked into a pet shop and said, “I’d like to buy a parrot, but it has to be clever.”

The shop owner pointed to a bright green parrot. “This one is very smart. He knows over 200 words.”

The man frowned. “That’s impressive, but I need something really clever.”

The owner nodded and pointed to a blue parrot. “This one can solve simple math problems.”

“Better,” said the man, “but still not enough.”

Finally, the shop owner leaned in and whispered, “Then you want that one in the corner.”

In the",12,150,,incomplete,4.8,2026-05-21T04:02:30+00:00,
anthropic|P06_funny_variant|r0002,anthropic,claude-sonnet-4-6,P06_funny_variant,tell me a funny story please,2,ok,"# The Great Squirrel Incident

So there was this guy named Dave who was **absolutely convinced** he could outsmart a squirrel.

It started because the squirrel kept stealing from his bird feeder. Dave spent **$47** on a ""squirrel-proof"" feeder. The squirrel figured it out in four minutes.

Dave spent **$80** on a second feeder with a spinning mechanism. The squirrel apparently *enjoyed* the spinning and started doing it for fun.

Dave then decided to **grease the pole** with cooking spray.

The squirrel slipped... landed on Dave's head... panicked... and somehow got inside his shirt.",13,150,,max_tokens,4.5,2026-05-21T04:02:36+00:00,
gemini|P06_funny_variant|r0002,gemini,gemini-3.5-flash,P06_funny_variant,tell me a funny story please,2,error,,,,,,0.57,2026-05-21T04:02:40+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 18.553445791s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '18s'}]}}"
openai|P07_random_setting|r0002,openai,gpt-5.5,P07_random_setting,tell me a story please. First choose a random setting and genre.,2,ok,"**Random setting:** A lighthouse on a frozen sea  
**Random genre:** Cozy mystery

---

### The Lighthouse That Rang at Midnight

The lighthouse on Bitterglass Point had not shone for twelve years.

It stood alone on a cliff above the frozen sea, its windows crusted with salt and frost, its iron lantern room dark as a closed eye. No ships came that far north anymore, not since the water froze most winters and the fishing village of Nettlewick shrank to a few crooked streets, a tea shop, and a post office that also sold mittens.

But every night at",20,150,,incomplete,5.36,2026-05-21T04:02:41+00:00,
anthropic|P07_random_setting|r0002,anthropic,claude-sonnet-4-6,P07_random_setting,tell me a story please. First choose a random setting and genre.,2,ok,"# The Lighthouse at the Edge of Forgetting

**Setting:** A fog-covered coastal town in the 1920s
**Genre:** Mystery / Melancholy Fiction

---

The fog had not lifted in eleven days.

Old residents of Carrow Point called it *the gray season* — that stretch of late autumn when the Atlantic pressed its cold breath against the cliffs and refused to let go. Ships moved slowly in the harbor. Conversations grew quieter. People stayed inside and listened to the water.

Eleanor Voss had come to Carrow Point for exactly that reason.

She carried a single leather bag, a notebook with very few empty pages left, and a name written on a",21,150,,max_tokens,5.04,2026-05-21T04:02:47+00:00,
gemini|P07_random_setting|r0002,gemini,gemini-3.5-flash,P07_random_setting,tell me a story please. First choose a random setting and genre.,2,error,,,,,,0.57,2026-05-21T04:02:52+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 6.829635554s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '6s'}]}}"
openai|P08_suppression|r0002,openai,gpt-5.5,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",2,ok,In the town of Brindlewick,39,150,,incomplete,4.57,2026-05-21T04:02:53+00:00,
anthropic|P08_suppression|r0002,anthropic,claude-sonnet-4-6,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",2,ok,"Here's a story for you:

---

**The Wrong Coat**

Martin picked up the wrong coat from the restaurant.

He didn't notice until he was two blocks away and reached into the pocket for his keys. Instead he found a grocery list, a blue button, and a folded piece of paper that said *ask her before Tuesday.*

He stood on the sidewalk for a moment. It was somebody's Tuesday. Maybe it had already passed. Maybe it hadn't come yet.

He went back to the restaurant. His coat was gone.

The host checked the back. A busser checked under the tables. Nobody had turned anything in. Martin left his phone number and walked home in the wrong coat,",42,150,,max_tokens,7.78,2026-05-21T04:02:58+00:00,
gemini|P08_suppression|r0002,gemini,gemini-3.5-flash,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",2,error,,,,,,0.55,2026-05-21T04:03:06+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 53.175916454s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.5-flash', 'location': 'global'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '53s'}]}}"
openai|P01_baseline_please|r0003,openai,gpt-5.5,P01_baseline_please,tell me a story please,3,ok,"Once, in a small village tucked between two blue mountains, there lived a clockmaker named Elian who built the finest clocks anyone had ever seen.

His clocks did not merely tick.

They hummed lullabies at midnight. They chimed in the voices of old friends. One tiny silver clock could predict rain by sighing softly three hours before the clouds arrived.

But Elian’s favorite creation was a wooden clock with no hands.

It sat on a shelf above his workbench, round and polished, with a face smooth as a pond. No numbers. No gears visible. No ticking.

The villagers often asked",11,150,,incomplete,5.78,2026-05-21T04:03:06+00:00,
anthropic|P01_baseline_please|r0003,anthropic,claude-sonnet-4-6,P01_baseline_please,tell me a story please,3,ok,"# The Lantern Keeper's Last Night

Old Maren had kept the lighthouse for forty years.

Every evening, she climbed the 127 steps — she knew the exact number because she had counted them every single day — lit the great lamp, and watched it spin its slow circle over the dark water below.

She knew every ship captain by the color of their signal flags. She knew which rocks could swallow a vessel whole. She knew the sound the wind made three hours before a storm, a low moan like someone humming through their teeth.

But tonight was her last night.

Tomorrow, the government was replacing her with an automated system. A machine. *No more need for a keeper,",12,150,,max_tokens,5.43,2026-05-21T04:03:12+00:00,
gemini|P01_baseline_please|r0003,gemini,gemini-3.5-flash,P01_baseline_please,tell me a story please,3,ok,"In the valley of Oakhaven, where the trees grew so tall they seemed to prop up the sky, lived a young girl named Maya. Maya was a clockmaker’s apprentice, but she didn’t care much for brass gears or copper springs. Maya cared about time itself. 

To the people of Oakhaven, time was a strict master. It was measured by the heavy *tick-tock* of the town square clock, telling them when to wake, when to harvest, and when to sleep. But Maya noticed that time was a living, breathing thing. It stretched out like warm taffy on sunny summer afternoons, and it shrunk to a frantic blink when she was laughing with her friends.",6,146,,FinishReason.MAX_TOKENS,3.04,2026-05-21T04:03:18+00:00,
