request_id,provider,prompt_id,replicate,local_cluster,is_lighthouse,word_count,output_tokens,thoughts_tokens,finish_reason,likely_truncated,too_short_unusable
openai|P03_write_variant|r0089,openai,P03_write_variant,89,1,True,99,150,,incomplete,True,False
openai|P03_write_variant|r0090,openai,P03_write_variant,90,0,True,99,150,,incomplete,True,False
openai|P03_write_variant|r0091,openai,P03_write_variant,91,1,False,90,150,,incomplete,True,False
openai|P03_write_variant|r0092,openai,P03_write_variant,92,5,True,89,150,,incomplete,True,False
openai|P03_write_variant|r0093,openai,P03_write_variant,93,2,False,94,150,,incomplete,True,False
openai|P03_write_variant|r0094,openai,P03_write_variant,94,0,True,96,150,,incomplete,True,False
openai|P03_write_variant|r0095,openai,P03_write_variant,95,26,False,96,150,,incomplete,True,False
openai|P03_write_variant|r0096,openai,P03_write_variant,96,-1,False,92,150,,incomplete,True,False
openai|P03_write_variant|r0097,openai,P03_write_variant,97,0,True,94,150,,incomplete,True,False
openai|P03_write_variant|r0098,openai,P03_write_variant,98,0,True,83,150,,incomplete,True,False
openai|P03_write_variant|r0099,openai,P03_write_variant,99,0,True,88,150,,incomplete,True,False
openai|P03_write_variant|r0100,openai,P03_write_variant,100,5,True,93,150,,incomplete,True,False
openai|P04_short_variant|r0001,openai,P04_short_variant,1,1,True,109,147,,completed,True,False
openai|P04_short_variant|r0002,openai,P04_short_variant,2,0,False,107,150,,incomplete,True,False
openai|P04_short_variant|r0003,openai,P04_short_variant,3,0,False,109,150,,incomplete,True,False
openai|P04_short_variant|r0004,openai,P04_short_variant,4,0,False,106,150,,incomplete,True,False
openai|P04_short_variant|r0005,openai,P04_short_variant,5,1,True,114,150,,incomplete,True,False
openai|P04_short_variant|r0006,openai,P04_short_variant,6,0,True,110,150,,incomplete,True,False
openai|P04_short_variant|r0007,openai,P04_short_variant,7,0,False,108,150,,incomplete,True,False
openai|P04_short_variant|r0008,openai,P04_short_variant,8,-1,False,103,150,,incomplete,True,False
openai|P04_short_variant|r0009,openai,P04_short_variant,9,1,True,108,150,,incomplete,True,False
openai|P04_short_variant|r0010,openai,P04_short_variant,10,0,False,99,150,,incomplete,True,False
openai|P04_short_variant|r0011,openai,P04_short_variant,11,0,False,103,150,,incomplete,True,False
openai|P04_short_variant|r0012,openai,P04_short_variant,12,0,False,108,150,,incomplete,True,False
openai|P04_short_variant|r0013,openai,P04_short_variant,13,12,False,108,150,,incomplete,True,False
openai|P04_short_variant|r0014,openai,P04_short_variant,14,1,True,113,150,,incomplete,True,False
openai|P04_short_variant|r0015,openai,P04_short_variant,15,12,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0016,openai,P04_short_variant,16,1,True,103,150,,incomplete,True,False
openai|P04_short_variant|r0017,openai,P04_short_variant,17,6,False,108,150,,incomplete,True,False
openai|P04_short_variant|r0018,openai,P04_short_variant,18,-1,False,108,150,,incomplete,True,False
openai|P04_short_variant|r0019,openai,P04_short_variant,19,7,False,102,150,,incomplete,True,False
openai|P04_short_variant|r0020,openai,P04_short_variant,20,0,False,90,133,,completed,False,False
openai|P04_short_variant|r0021,openai,P04_short_variant,21,1,True,81,117,,completed,False,False
openai|P04_short_variant|r0022,openai,P04_short_variant,22,0,False,103,150,,incomplete,True,False
openai|P04_short_variant|r0023,openai,P04_short_variant,23,5,False,111,150,,incomplete,True,False
openai|P04_short_variant|r0024,openai,P04_short_variant,24,3,False,100,150,,incomplete,True,False
openai|P04_short_variant|r0025,openai,P04_short_variant,25,1,True,104,150,,incomplete,True,False
openai|P04_short_variant|r0026,openai,P04_short_variant,26,3,False,109,150,,incomplete,True,False
openai|P04_short_variant|r0027,openai,P04_short_variant,27,7,False,106,150,,incomplete,True,False
openai|P04_short_variant|r0028,openai,P04_short_variant,28,3,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0029,openai,P04_short_variant,29,0,False,108,150,,incomplete,True,False
openai|P04_short_variant|r0030,openai,P04_short_variant,30,0,False,110,150,,incomplete,True,False
openai|P04_short_variant|r0031,openai,P04_short_variant,31,0,False,105,150,,incomplete,True,False
openai|P04_short_variant|r0032,openai,P04_short_variant,32,4,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0033,openai,P04_short_variant,33,1,True,109,150,,incomplete,True,False
openai|P04_short_variant|r0034,openai,P04_short_variant,34,1,True,108,150,,incomplete,True,False
openai|P04_short_variant|r0035,openai,P04_short_variant,35,12,False,107,150,,incomplete,True,False
openai|P04_short_variant|r0036,openai,P04_short_variant,36,-1,False,100,150,,incomplete,True,False
openai|P04_short_variant|r0037,openai,P04_short_variant,37,1,True,109,150,,incomplete,True,False
openai|P04_short_variant|r0038,openai,P04_short_variant,38,5,False,111,150,,incomplete,True,False
openai|P04_short_variant|r0039,openai,P04_short_variant,39,4,False,100,150,,incomplete,True,False
openai|P04_short_variant|r0040,openai,P04_short_variant,40,-1,False,109,150,,incomplete,True,False
openai|P04_short_variant|r0041,openai,P04_short_variant,41,0,False,107,150,,incomplete,True,False
openai|P04_short_variant|r0042,openai,P04_short_variant,42,1,True,98,138,,completed,False,False
openai|P04_short_variant|r0043,openai,P04_short_variant,43,12,False,109,150,,incomplete,True,False
openai|P04_short_variant|r0044,openai,P04_short_variant,44,0,False,103,150,,incomplete,True,False
openai|P04_short_variant|r0045,openai,P04_short_variant,45,12,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0046,openai,P04_short_variant,46,0,False,112,150,,incomplete,True,False
openai|P04_short_variant|r0047,openai,P04_short_variant,47,0,False,108,150,,incomplete,True,False
openai|P04_short_variant|r0048,openai,P04_short_variant,48,12,False,107,150,,incomplete,True,False
openai|P04_short_variant|r0049,openai,P04_short_variant,49,-1,False,98,150,,incomplete,True,False
openai|P04_short_variant|r0050,openai,P04_short_variant,50,0,False,110,150,,incomplete,True,False
openai|P04_short_variant|r0051,openai,P04_short_variant,51,-1,True,103,150,,incomplete,True,False
openai|P04_short_variant|r0052,openai,P04_short_variant,52,7,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0053,openai,P04_short_variant,53,1,True,101,146,,completed,False,False
openai|P04_short_variant|r0054,openai,P04_short_variant,54,12,False,109,150,,incomplete,True,False
openai|P04_short_variant|r0055,openai,P04_short_variant,55,0,False,102,150,,incomplete,True,False
openai|P04_short_variant|r0056,openai,P04_short_variant,56,6,False,111,150,,incomplete,True,False
openai|P04_short_variant|r0057,openai,P04_short_variant,57,12,False,107,150,,incomplete,True,False
openai|P04_short_variant|r0058,openai,P04_short_variant,58,5,False,99,150,,incomplete,True,False
openai|P04_short_variant|r0059,openai,P04_short_variant,59,0,False,102,150,,incomplete,True,False
openai|P04_short_variant|r0060,openai,P04_short_variant,60,1,True,75,112,,completed,False,False
openai|P04_short_variant|r0061,openai,P04_short_variant,61,0,False,93,135,,completed,False,False
openai|P04_short_variant|r0062,openai,P04_short_variant,62,1,True,111,150,,incomplete,True,False
openai|P04_short_variant|r0063,openai,P04_short_variant,63,4,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0064,openai,P04_short_variant,64,-1,False,112,150,,incomplete,True,False
openai|P04_short_variant|r0065,openai,P04_short_variant,65,-1,False,109,150,,incomplete,True,False
openai|P04_short_variant|r0066,openai,P04_short_variant,66,0,False,110,150,,incomplete,True,False
openai|P04_short_variant|r0067,openai,P04_short_variant,67,12,False,106,150,,incomplete,True,False
openai|P04_short_variant|r0068,openai,P04_short_variant,68,0,False,107,150,,incomplete,True,False
openai|P04_short_variant|r0069,openai,P04_short_variant,69,0,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0070,openai,P04_short_variant,70,-1,False,107,150,,incomplete,True,False
openai|P04_short_variant|r0071,openai,P04_short_variant,71,0,False,105,150,,incomplete,True,False
openai|P04_short_variant|r0072,openai,P04_short_variant,72,5,False,107,150,,incomplete,True,False
openai|P04_short_variant|r0073,openai,P04_short_variant,73,-1,False,103,150,,incomplete,True,False
openai|P04_short_variant|r0074,openai,P04_short_variant,74,1,True,108,150,,incomplete,True,False
openai|P04_short_variant|r0075,openai,P04_short_variant,75,12,False,106,150,,incomplete,True,False
openai|P04_short_variant|r0076,openai,P04_short_variant,76,1,True,100,141,,completed,False,False
openai|P04_short_variant|r0077,openai,P04_short_variant,77,1,True,111,145,,completed,False,False
openai|P04_short_variant|r0078,openai,P04_short_variant,78,-1,False,100,150,,incomplete,True,False
openai|P04_short_variant|r0079,openai,P04_short_variant,79,6,False,112,150,,incomplete,True,False
openai|P04_short_variant|r0080,openai,P04_short_variant,80,1,True,110,150,,incomplete,True,False
openai|P04_short_variant|r0081,openai,P04_short_variant,81,0,True,113,150,,incomplete,True,False
openai|P04_short_variant|r0082,openai,P04_short_variant,82,1,True,88,126,,completed,False,False
openai|P04_short_variant|r0083,openai,P04_short_variant,83,5,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0084,openai,P04_short_variant,84,12,False,108,150,,incomplete,True,False
openai|P04_short_variant|r0085,openai,P04_short_variant,85,12,False,87,129,,completed,False,False
openai|P04_short_variant|r0086,openai,P04_short_variant,86,12,False,111,150,,incomplete,True,False
openai|P04_short_variant|r0087,openai,P04_short_variant,87,7,False,100,150,,incomplete,True,False
openai|P04_short_variant|r0088,openai,P04_short_variant,88,0,False,101,150,,incomplete,True,False
openai|P04_short_variant|r0089,openai,P04_short_variant,89,1,True,109,150,,incomplete,True,False
openai|P04_short_variant|r0090,openai,P04_short_variant,90,0,False,112,150,,incomplete,True,False
openai|P04_short_variant|r0091,openai,P04_short_variant,91,-1,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0092,openai,P04_short_variant,92,12,False,106,150,,incomplete,True,False
openai|P04_short_variant|r0093,openai,P04_short_variant,93,1,True,110,150,,incomplete,True,False
openai|P04_short_variant|r0094,openai,P04_short_variant,94,1,True,112,150,,incomplete,True,False
openai|P04_short_variant|r0095,openai,P04_short_variant,95,1,True,107,150,,incomplete,True,False
openai|P04_short_variant|r0096,openai,P04_short_variant,96,0,False,106,150,,incomplete,True,False
openai|P04_short_variant|r0097,openai,P04_short_variant,97,1,True,108,150,,incomplete,True,False
openai|P04_short_variant|r0098,openai,P04_short_variant,98,0,False,111,150,,incomplete,True,False
openai|P04_short_variant|r0099,openai,P04_short_variant,99,0,False,104,150,,incomplete,True,False
openai|P04_short_variant|r0100,openai,P04_short_variant,100,1,True,112,150,,incomplete,True,False
openai|P05_strange_variant|r0001,openai,P05_strange_variant,1,10,False,108,150,,incomplete,True,False
openai|P05_strange_variant|r0002,openai,P05_strange_variant,2,10,False,107,150,,incomplete,True,False
openai|P05_strange_variant|r0003,openai,P05_strange_variant,3,-1,False,103,150,,incomplete,True,False
openai|P05_strange_variant|r0004,openai,P05_strange_variant,4,18,False,103,150,,incomplete,True,False
openai|P05_strange_variant|r0005,openai,P05_strange_variant,5,10,False,101,150,,incomplete,True,False
openai|P05_strange_variant|r0006,openai,P05_strange_variant,6,-1,False,76,150,,incomplete,True,False
openai|P05_strange_variant|r0007,openai,P05_strange_variant,7,36,False,91,150,,incomplete,True,False
openai|P05_strange_variant|r0008,openai,P05_strange_variant,8,-1,False,109,150,,incomplete,True,False
openai|P05_strange_variant|r0009,openai,P05_strange_variant,9,18,False,94,150,,incomplete,True,False
openai|P05_strange_variant|r0010,openai,P05_strange_variant,10,10,False,111,150,,incomplete,True,False
openai|P05_strange_variant|r0011,openai,P05_strange_variant,11,29,False,91,150,,incomplete,True,False
openai|P05_strange_variant|r0012,openai,P05_strange_variant,12,10,False,107,150,,incomplete,True,False
openai|P05_strange_variant|r0013,openai,P05_strange_variant,13,-1,False,103,150,,incomplete,True,False
openai|P05_strange_variant|r0014,openai,P05_strange_variant,14,-1,False,102,150,,incomplete,True,False
openai|P05_strange_variant|r0015,openai,P05_strange_variant,15,10,False,103,150,,incomplete,True,False
openai|P05_strange_variant|r0016,openai,P05_strange_variant,16,17,False,97,150,,incomplete,True,False
openai|P05_strange_variant|r0017,openai,P05_strange_variant,17,-1,False,104,150,,incomplete,True,False
openai|P05_strange_variant|r0018,openai,P05_strange_variant,18,23,False,111,150,,incomplete,True,False
openai|P05_strange_variant|r0019,openai,P05_strange_variant,19,-1,False,94,150,,incomplete,True,False
openai|P05_strange_variant|r0020,openai,P05_strange_variant,20,11,False,87,150,,incomplete,True,False
openai|P05_strange_variant|r0021,openai,P05_strange_variant,21,11,False,97,150,,incomplete,True,False
openai|P05_strange_variant|r0022,openai,P05_strange_variant,22,10,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0023,openai,P05_strange_variant,23,29,False,92,150,,incomplete,True,False
openai|P05_strange_variant|r0024,openai,P05_strange_variant,24,10,False,92,150,,incomplete,True,False
openai|P05_strange_variant|r0025,openai,P05_strange_variant,25,23,False,109,150,,incomplete,True,False
openai|P05_strange_variant|r0026,openai,P05_strange_variant,26,36,False,91,150,,incomplete,True,False
openai|P05_strange_variant|r0027,openai,P05_strange_variant,27,18,False,98,150,,incomplete,True,False
openai|P05_strange_variant|r0028,openai,P05_strange_variant,28,10,False,103,150,,incomplete,True,False
openai|P05_strange_variant|r0029,openai,P05_strange_variant,29,-1,False,77,150,,incomplete,True,False
openai|P05_strange_variant|r0030,openai,P05_strange_variant,30,-1,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0031,openai,P05_strange_variant,31,17,False,111,150,,incomplete,True,False
openai|P05_strange_variant|r0032,openai,P05_strange_variant,32,-1,False,86,150,,incomplete,True,False
openai|P05_strange_variant|r0033,openai,P05_strange_variant,33,-1,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0034,openai,P05_strange_variant,34,10,False,102,150,,incomplete,True,False
openai|P05_strange_variant|r0035,openai,P05_strange_variant,35,4,False,113,150,,incomplete,True,False
openai|P05_strange_variant|r0036,openai,P05_strange_variant,36,29,False,101,150,,incomplete,True,False
openai|P05_strange_variant|r0037,openai,P05_strange_variant,37,11,False,104,150,,incomplete,True,False
openai|P05_strange_variant|r0038,openai,P05_strange_variant,38,18,False,98,150,,incomplete,True,False
openai|P05_strange_variant|r0039,openai,P05_strange_variant,39,-1,False,88,150,,incomplete,True,False
openai|P05_strange_variant|r0040,openai,P05_strange_variant,40,-1,False,89,150,,incomplete,True,False
openai|P05_strange_variant|r0041,openai,P05_strange_variant,41,17,False,108,150,,incomplete,True,False
openai|P05_strange_variant|r0042,openai,P05_strange_variant,42,10,False,102,150,,incomplete,True,False
openai|P05_strange_variant|r0043,openai,P05_strange_variant,43,-1,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0044,openai,P05_strange_variant,44,-1,False,97,150,,incomplete,True,False
openai|P05_strange_variant|r0045,openai,P05_strange_variant,45,23,False,107,150,,incomplete,True,False
openai|P05_strange_variant|r0046,openai,P05_strange_variant,46,17,False,108,150,,incomplete,True,False
openai|P05_strange_variant|r0047,openai,P05_strange_variant,47,36,False,95,150,,incomplete,True,False
openai|P05_strange_variant|r0048,openai,P05_strange_variant,48,-1,False,107,150,,incomplete,True,False
openai|P05_strange_variant|r0049,openai,P05_strange_variant,49,6,False,97,150,,incomplete,True,False
openai|P05_strange_variant|r0050,openai,P05_strange_variant,50,29,False,90,150,,incomplete,True,False
openai|P05_strange_variant|r0051,openai,P05_strange_variant,51,11,False,109,150,,incomplete,True,False
openai|P05_strange_variant|r0052,openai,P05_strange_variant,52,-1,False,91,150,,incomplete,True,False
openai|P05_strange_variant|r0053,openai,P05_strange_variant,53,10,False,109,150,,incomplete,True,False
openai|P05_strange_variant|r0054,openai,P05_strange_variant,54,14,False,100,150,,incomplete,True,False
openai|P05_strange_variant|r0055,openai,P05_strange_variant,55,6,False,103,150,,incomplete,True,False
openai|P05_strange_variant|r0056,openai,P05_strange_variant,56,11,False,108,150,,incomplete,True,False
openai|P05_strange_variant|r0057,openai,P05_strange_variant,57,18,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0058,openai,P05_strange_variant,58,-1,False,91,150,,incomplete,True,False
openai|P05_strange_variant|r0059,openai,P05_strange_variant,59,4,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0060,openai,P05_strange_variant,60,-1,False,98,150,,incomplete,True,False
openai|P05_strange_variant|r0061,openai,P05_strange_variant,61,-1,False,96,150,,incomplete,True,False
openai|P05_strange_variant|r0062,openai,P05_strange_variant,62,-1,False,109,150,,incomplete,True,False
openai|P05_strange_variant|r0063,openai,P05_strange_variant,63,17,False,105,150,,incomplete,True,False
openai|P05_strange_variant|r0064,openai,P05_strange_variant,64,11,False,98,150,,incomplete,True,False
openai|P05_strange_variant|r0065,openai,P05_strange_variant,65,17,False,105,150,,incomplete,True,False
openai|P05_strange_variant|r0066,openai,P05_strange_variant,66,-1,False,107,150,,incomplete,True,False
openai|P05_strange_variant|r0067,openai,P05_strange_variant,67,-1,False,103,150,,incomplete,True,False
openai|P05_strange_variant|r0068,openai,P05_strange_variant,68,-1,False,110,150,,incomplete,True,False
openai|P05_strange_variant|r0069,openai,P05_strange_variant,69,10,False,108,150,,incomplete,True,False
openai|P05_strange_variant|r0070,openai,P05_strange_variant,70,-1,False,102,150,,incomplete,True,False
openai|P05_strange_variant|r0071,openai,P05_strange_variant,71,-1,True,105,150,,incomplete,True,False
openai|P05_strange_variant|r0072,openai,P05_strange_variant,72,-1,False,112,150,,incomplete,True,False
openai|P05_strange_variant|r0073,openai,P05_strange_variant,73,18,False,103,150,,incomplete,True,False
openai|P05_strange_variant|r0074,openai,P05_strange_variant,74,-1,False,104,150,,incomplete,True,False
openai|P05_strange_variant|r0075,openai,P05_strange_variant,75,17,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0076,openai,P05_strange_variant,76,-1,False,87,150,,incomplete,True,False
openai|P05_strange_variant|r0077,openai,P05_strange_variant,77,-1,False,91,150,,incomplete,True,False
openai|P05_strange_variant|r0078,openai,P05_strange_variant,78,18,False,106,150,,incomplete,True,False
openai|P05_strange_variant|r0079,openai,P05_strange_variant,79,4,False,105,150,,incomplete,True,False
openai|P05_strange_variant|r0080,openai,P05_strange_variant,80,6,False,108,150,,incomplete,True,False
openai|P05_strange_variant|r0081,openai,P05_strange_variant,81,10,False,100,150,,incomplete,True,False
openai|P05_strange_variant|r0082,openai,P05_strange_variant,82,-1,False,95,150,,incomplete,True,False
openai|P05_strange_variant|r0083,openai,P05_strange_variant,83,14,False,98,150,,incomplete,True,False
openai|P05_strange_variant|r0084,openai,P05_strange_variant,84,-1,False,92,150,,incomplete,True,False
openai|P05_strange_variant|r0085,openai,P05_strange_variant,85,-1,False,96,150,,incomplete,True,False
openai|P05_strange_variant|r0086,openai,P05_strange_variant,86,14,False,104,150,,incomplete,True,False
openai|P05_strange_variant|r0087,openai,P05_strange_variant,87,-1,True,113,150,,incomplete,True,False
openai|P05_strange_variant|r0088,openai,P05_strange_variant,88,11,False,96,150,,incomplete,True,False
openai|P05_strange_variant|r0089,openai,P05_strange_variant,89,-1,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0090,openai,P05_strange_variant,90,-1,False,99,150,,incomplete,True,False
openai|P05_strange_variant|r0091,openai,P05_strange_variant,91,10,False,107,150,,incomplete,True,False
openai|P05_strange_variant|r0092,openai,P05_strange_variant,92,11,False,93,150,,incomplete,True,False
openai|P05_strange_variant|r0093,openai,P05_strange_variant,93,23,False,108,150,,incomplete,True,False
openai|P05_strange_variant|r0094,openai,P05_strange_variant,94,10,False,106,150,,incomplete,True,False
openai|P05_strange_variant|r0095,openai,P05_strange_variant,95,10,False,104,150,,incomplete,True,False
openai|P05_strange_variant|r0096,openai,P05_strange_variant,96,-1,False,97,150,,incomplete,True,False
openai|P05_strange_variant|r0097,openai,P05_strange_variant,97,-1,False,86,150,,incomplete,True,False
openai|P05_strange_variant|r0098,openai,P05_strange_variant,98,10,False,98,150,,incomplete,True,False
openai|P05_strange_variant|r0099,openai,P05_strange_variant,99,10,False,106,150,,incomplete,True,False
openai|P05_strange_variant|r0100,openai,P05_strange_variant,100,4,False,87,150,,incomplete,True,False
openai|P06_funny_variant|r0001,openai,P06_funny_variant,1,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0002,openai,P06_funny_variant,2,4,False,98,150,,incomplete,True,False
openai|P06_funny_variant|r0003,openai,P06_funny_variant,3,4,False,101,150,,incomplete,True,False
openai|P06_funny_variant|r0004,openai,P06_funny_variant,4,1,False,64,102,,completed,False,False
openai|P06_funny_variant|r0005,openai,P06_funny_variant,5,4,False,94,150,,incomplete,True,False
openai|P06_funny_variant|r0006,openai,P06_funny_variant,6,4,False,99,150,,incomplete,True,False
openai|P06_funny_variant|r0007,openai,P06_funny_variant,7,-1,False,98,150,,incomplete,True,False
openai|P06_funny_variant|r0008,openai,P06_funny_variant,8,4,False,95,150,,incomplete,True,False
openai|P06_funny_variant|r0009,openai,P06_funny_variant,9,4,False,96,150,,incomplete,True,False
openai|P06_funny_variant|r0010,openai,P06_funny_variant,10,4,False,90,150,,incomplete,True,False
openai|P06_funny_variant|r0011,openai,P06_funny_variant,11,4,False,96,150,,incomplete,True,False
openai|P06_funny_variant|r0012,openai,P06_funny_variant,12,4,False,90,150,,incomplete,True,False
openai|P06_funny_variant|r0013,openai,P06_funny_variant,13,-1,False,97,150,,incomplete,True,False
openai|P06_funny_variant|r0014,openai,P06_funny_variant,14,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0015,openai,P06_funny_variant,15,4,False,97,150,,incomplete,True,False
openai|P06_funny_variant|r0016,openai,P06_funny_variant,16,4,False,97,150,,incomplete,True,False
openai|P06_funny_variant|r0017,openai,P06_funny_variant,17,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0018,openai,P06_funny_variant,18,6,False,95,150,,incomplete,True,False
openai|P06_funny_variant|r0019,openai,P06_funny_variant,19,4,False,107,150,,incomplete,True,False
openai|P06_funny_variant|r0020,openai,P06_funny_variant,20,4,False,95,150,,incomplete,True,False
openai|P06_funny_variant|r0021,openai,P06_funny_variant,21,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0022,openai,P06_funny_variant,22,4,False,96,150,,incomplete,True,False
openai|P06_funny_variant|r0023,openai,P06_funny_variant,23,4,False,90,150,,incomplete,True,False
openai|P06_funny_variant|r0024,openai,P06_funny_variant,24,6,False,94,150,,incomplete,True,False
openai|P06_funny_variant|r0025,openai,P06_funny_variant,25,3,False,108,150,,incomplete,True,False
openai|P06_funny_variant|r0026,openai,P06_funny_variant,26,5,False,105,150,,incomplete,True,False
openai|P06_funny_variant|r0027,openai,P06_funny_variant,27,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0028,openai,P06_funny_variant,28,4,False,94,150,,incomplete,True,False
openai|P06_funny_variant|r0029,openai,P06_funny_variant,29,3,False,106,150,,incomplete,True,False
openai|P06_funny_variant|r0030,openai,P06_funny_variant,30,1,False,58,103,,completed,False,False
openai|P06_funny_variant|r0031,openai,P06_funny_variant,31,4,False,99,150,,incomplete,True,False
openai|P06_funny_variant|r0032,openai,P06_funny_variant,32,4,False,95,150,,incomplete,True,False
openai|P06_funny_variant|r0033,openai,P06_funny_variant,33,4,False,95,150,,incomplete,True,False
openai|P06_funny_variant|r0034,openai,P06_funny_variant,34,4,False,98,150,,incomplete,True,False
openai|P06_funny_variant|r0035,openai,P06_funny_variant,35,4,False,102,150,,incomplete,True,False
openai|P06_funny_variant|r0036,openai,P06_funny_variant,36,4,False,99,150,,incomplete,True,False
openai|P06_funny_variant|r0037,openai,P06_funny_variant,37,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0038,openai,P06_funny_variant,38,4,False,97,150,,incomplete,True,False
openai|P06_funny_variant|r0039,openai,P06_funny_variant,39,4,False,96,150,,incomplete,True,False
openai|P06_funny_variant|r0040,openai,P06_funny_variant,40,4,False,96,150,,incomplete,True,False
openai|P06_funny_variant|r0041,openai,P06_funny_variant,41,4,False,103,150,,incomplete,True,False
openai|P06_funny_variant|r0042,openai,P06_funny_variant,42,-1,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0043,openai,P06_funny_variant,43,5,False,99,150,,incomplete,True,False
openai|P06_funny_variant|r0044,openai,P06_funny_variant,44,-1,False,111,150,,incomplete,True,False
openai|P06_funny_variant|r0045,openai,P06_funny_variant,45,-1,False,105,150,,incomplete,True,False
openai|P06_funny_variant|r0046,openai,P06_funny_variant,46,4,False,98,150,,incomplete,True,False
openai|P06_funny_variant|r0047,openai,P06_funny_variant,47,4,False,103,150,,incomplete,True,False
openai|P06_funny_variant|r0048,openai,P06_funny_variant,48,4,False,91,150,,incomplete,True,False
openai|P06_funny_variant|r0049,openai,P06_funny_variant,49,4,False,91,150,,incomplete,True,False
openai|P06_funny_variant|r0050,openai,P06_funny_variant,50,4,False,98,150,,incomplete,True,False
openai|P06_funny_variant|r0051,openai,P06_funny_variant,51,1,False,60,92,,completed,False,False
openai|P06_funny_variant|r0052,openai,P06_funny_variant,52,-1,False,98,150,,incomplete,True,False
openai|P06_funny_variant|r0053,openai,P06_funny_variant,53,5,False,106,150,,incomplete,True,False
openai|P06_funny_variant|r0054,openai,P06_funny_variant,54,4,False,98,150,,incomplete,True,False
openai|P06_funny_variant|r0055,openai,P06_funny_variant,55,1,False,54,88,,completed,False,False
openai|P06_funny_variant|r0056,openai,P06_funny_variant,56,-1,False,111,150,,incomplete,True,False
openai|P06_funny_variant|r0057,openai,P06_funny_variant,57,4,False,95,150,,incomplete,True,False
openai|P06_funny_variant|r0058,openai,P06_funny_variant,58,-1,False,103,150,,incomplete,True,False
openai|P06_funny_variant|r0059,openai,P06_funny_variant,59,4,False,94,150,,incomplete,True,False
openai|P06_funny_variant|r0060,openai,P06_funny_variant,60,3,False,114,150,,incomplete,True,False
openai|P06_funny_variant|r0061,openai,P06_funny_variant,61,4,False,97,150,,incomplete,True,False
openai|P06_funny_variant|r0062,openai,P06_funny_variant,62,4,False,97,150,,incomplete,True,False
openai|P06_funny_variant|r0063,openai,P06_funny_variant,63,4,False,97,150,,incomplete,True,False
openai|P06_funny_variant|r0064,openai,P06_funny_variant,64,4,False,95,150,,incomplete,True,False
openai|P06_funny_variant|r0065,openai,P06_funny_variant,65,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0066,openai,P06_funny_variant,66,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0067,openai,P06_funny_variant,67,5,False,98,150,,incomplete,True,False
openai|P06_funny_variant|r0068,openai,P06_funny_variant,68,-1,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0069,openai,P06_funny_variant,69,3,False,107,150,,incomplete,True,False
openai|P06_funny_variant|r0070,openai,P06_funny_variant,70,4,False,100,150,,incomplete,True,False
openai|P06_funny_variant|r0071,openai,P06_funny_variant,71,4,False,96,150,,incomplete,True,False
openai|P06_funny_variant|r0072,openai,P06_funny_variant,72,4,False,94,150,,incomplete,True,False
openai|P06_funny_variant|r0073,openai,P06_funny_variant,73,-1,False,109,150,,incomplete,True,False
openai|P06_funny_variant|r0074,openai,P06_funny_variant,74,4,False,92,150,,incomplete,True,False
openai|P06_funny_variant|r0075,openai,P06_funny_variant,75,4,False,101,150,,incomplete,True,False
openai|P06_funny_variant|r0076,openai,P06_funny_variant,76,4,False,94,150,,incomplete,True,False
openai|P06_funny_variant|r0077,openai,P06_funny_variant,77,4,False,96,150,,incomplete,True,False
openai|P06_funny_variant|r0078,openai,P06_funny_variant,78,4,False,94,150,,incomplete,True,False
openai|P06_funny_variant|r0079,openai,P06_funny_variant,79,5,False,104,150,,incomplete,True,False
openai|P06_funny_variant|r0080,openai,P06_funny_variant,80,4,False,90,150,,incomplete,True,False
openai|P06_funny_variant|r0081,openai,P06_funny_variant,81,-1,False,97,150,,incomplete,True,False
openai|P06_funny_variant|r0082,openai,P06_funny_variant,82,4,False,102,150,,incomplete,True,False
